Benchmark,EPS Type,PE Type,EPS Change (%),PE Change (%),Interest Rate Change (bps),Adjusted EPS,Adjusted PE,Adjusted Interest Rate,Implied Index Level,Implied Return (%),Current EPS,Current PE,Current Index Level,Current Interest Rate
S&P 500,fwd_1y,fwd_1y,39.99999999999998,9.999999999999986,75,436.79999999999995,24.815999999999995,5.0,10839.628799999997,53.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,9.999999999999986,100,436.79999999999995,24.815999999999995,5.25,10839.628799999997,53.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,9.999999999999986,125,436.79999999999995,24.815999999999995,5.5,10839.628799999997,53.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,9.999999999999986,150,436.79999999999995,24.815999999999995,5.75,10839.628799999997,53.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,9.999999999999986,175,436.79999999999995,24.815999999999995,6.0,10839.628799999997,53.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,9.999999999999986,200,436.79999999999995,24.815999999999995,6.25,10839.628799999997,53.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-200,436.79999999999995,27.071999999999992,2.25,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-175,436.79999999999995,27.071999999999992,2.5,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-150,436.79999999999995,27.071999999999992,2.75,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-125,436.79999999999995,27.071999999999992,3.0,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-100,436.79999999999995,27.071999999999992,3.25,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-75,436.79999999999995,27.071999999999992,3.5,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-50,436.79999999999995,27.071999999999992,3.75,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,-25,436.79999999999995,27.071999999999992,4.0,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,0,436.79999999999995,27.071999999999992,4.25,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,25,436.79999999999995,27.071999999999992,4.5,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,50,436.79999999999995,27.071999999999992,4.75,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,75,436.79999999999995,27.071999999999992,5.0,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,100,436.79999999999995,27.071999999999992,5.25,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,125,436.79999999999995,27.071999999999992,5.5,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,150,436.79999999999995,27.071999999999992,5.75,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,175,436.79999999999995,27.071999999999992,6.0,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,19.999999999999986,200,436.79999999999995,27.071999999999992,6.25,11825.049599999995,67.99999999999994,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-200,436.79999999999995,29.327999999999996,2.25,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-175,436.79999999999995,29.327999999999996,2.5,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-150,436.79999999999995,29.327999999999996,2.75,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-125,436.79999999999995,29.327999999999996,3.0,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-100,436.79999999999995,29.327999999999996,3.25,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-75,436.79999999999995,29.327999999999996,3.5,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-50,436.79999999999995,29.327999999999996,3.75,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,-25,436.79999999999995,29.327999999999996,4.0,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,0,436.79999999999995,29.327999999999996,4.25,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,25,436.79999999999995,29.327999999999996,4.5,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,50,436.79999999999995,29.327999999999996,4.75,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,75,436.79999999999995,29.327999999999996,5.0,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,100,436.79999999999995,29.327999999999996,5.25,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,125,436.79999999999995,29.327999999999996,5.5,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,150,436.79999999999995,29.327999999999996,5.75,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,175,436.79999999999995,29.327999999999996,6.0,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,29.999999999999982,200,436.79999999999995,29.327999999999996,6.25,12810.470399999997,81.99999999999996,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-200,436.79999999999995,31.583999999999996,2.25,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-175,436.79999999999995,31.583999999999996,2.5,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-150,436.79999999999995,31.583999999999996,2.75,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-125,436.79999999999995,31.583999999999996,3.0,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-100,436.79999999999995,31.583999999999996,3.25,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-75,436.79999999999995,31.583999999999996,3.5,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-50,436.79999999999995,31.583999999999996,3.75,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,-25,436.79999999999995,31.583999999999996,4.0,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,0,436.79999999999995,31.583999999999996,4.25,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,25,436.79999999999995,31.583999999999996,4.5,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,50,436.79999999999995,31.583999999999996,4.75,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,75,436.79999999999995,31.583999999999996,5.0,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,100,436.79999999999995,31.583999999999996,5.25,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,125,436.79999999999995,31.583999999999996,5.5,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,150,436.79999999999995,31.583999999999996,5.75,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,175,436.79999999999995,31.583999999999996,6.0,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,39.99999999999998,200,436.79999999999995,31.583999999999996,6.25,13795.891199999996,95.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-200,436.79999999999995,33.839999999999996,2.25,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-175,436.79999999999995,33.839999999999996,2.5,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-150,436.79999999999995,33.839999999999996,2.75,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-125,436.79999999999995,33.839999999999996,3.0,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-100,436.79999999999995,33.839999999999996,3.25,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-75,436.79999999999995,33.839999999999996,3.5,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-50,436.79999999999995,33.839999999999996,3.75,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,-25,436.79999999999995,33.839999999999996,4.0,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,0,436.79999999999995,33.839999999999996,4.25,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,25,436.79999999999995,33.839999999999996,4.5,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,50,436.79999999999995,33.839999999999996,4.75,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,75,436.79999999999995,33.839999999999996,5.0,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,100,436.79999999999995,33.839999999999996,5.25,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,125,436.79999999999995,33.839999999999996,5.5,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,150,436.79999999999995,33.839999999999996,5.75,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,175,436.79999999999995,33.839999999999996,6.0,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,39.99999999999998,49.99999999999998,200,436.79999999999995,33.839999999999996,6.25,14781.311999999996,109.99999999999997,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-200,467.99999999999994,11.28,2.25,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-175,467.99999999999994,11.28,2.5,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-150,467.99999999999994,11.28,2.75,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-125,467.99999999999994,11.28,3.0,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-100,467.99999999999994,11.28,3.25,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-75,467.99999999999994,11.28,3.5,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-50,467.99999999999994,11.28,3.75,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,-25,467.99999999999994,11.28,4.0,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,0,467.99999999999994,11.28,4.25,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,25,467.99999999999994,11.28,4.5,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,50,467.99999999999994,11.28,4.75,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,75,467.99999999999994,11.28,5.0,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,100,467.99999999999994,11.28,5.25,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,125,467.99999999999994,11.28,5.5,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,150,467.99999999999994,11.28,5.75,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,175,467.99999999999994,11.28,6.0,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-50.0,200,467.99999999999994,11.28,6.25,5279.039999999999,-25.00000000000001,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-200,467.99999999999994,13.536,2.25,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-175,467.99999999999994,13.536,2.5,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-150,467.99999999999994,13.536,2.75,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-125,467.99999999999994,13.536,3.0,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-100,467.99999999999994,13.536,3.25,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-75,467.99999999999994,13.536,3.5,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-50,467.99999999999994,13.536,3.75,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,-25,467.99999999999994,13.536,4.0,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,0,467.99999999999994,13.536,4.25,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,25,467.99999999999994,13.536,4.5,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,50,467.99999999999994,13.536,4.75,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,75,467.99999999999994,13.536,5.0,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,100,467.99999999999994,13.536,5.25,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,125,467.99999999999994,13.536,5.5,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,150,467.99999999999994,13.536,5.75,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,175,467.99999999999994,13.536,6.0,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-40.0,200,467.99999999999994,13.536,6.25,6334.847999999999,-10.000000000000009,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-200,467.99999999999994,15.791999999999998,2.25,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-175,467.99999999999994,15.791999999999998,2.5,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-150,467.99999999999994,15.791999999999998,2.75,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-125,467.99999999999994,15.791999999999998,3.0,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-100,467.99999999999994,15.791999999999998,3.25,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-75,467.99999999999994,15.791999999999998,3.5,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-50,467.99999999999994,15.791999999999998,3.75,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,-25,467.99999999999994,15.791999999999998,4.0,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,0,467.99999999999994,15.791999999999998,4.25,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
S&P 500,fwd_1y,fwd_1y,49.99999999999998,-30.000000000000004,25,467.99999999999994,15.791999999999998,4.5,7390.655999999998,4.999999999999982,312.0,22.56,7038.719999999999,4.25
